,Depth(ft),Density(g/cm3),GR(API),R Ild(ohm),dt(ft)
2556,8120.52,2.58602091409461,71.2333239158087,38.994796856984,67.554074086994
2557,8120.62,2.59660585373254,72.4597106581641,39.7361215498583,68.6789506315291
2558,8120.63,2.58921515079632,72.4597106581641,39.7361215498583,68.6789506315291
2559,8120.65,2.60771276304365,72.4597106581641,39.7361215498583,68.6789506315291
2560,8120.67,2.59357856846621,72.4597106581641,40.5555074156093,68.6789506315291
2561,8120.68,2.60063522191865,72.4597106581641,40.5555074156093,69.2039013407587
2562,8120.71,2.60449757869132,73.7725232633953,40.5555074156093,69.2039013407587
2563,8120.73,2.6156462489084,75.0680770225904,40.5555074156093,69.2039013407587
2564,8120.74,2.61130368781134,75.0680770225904,40.7896365358703,69.2039013407587
2565,8120.76,2.61909105437803,75.0680770225904,40.7896365358703,69.2039013407587
2566,8120.77,2.62652350267036,75.0680770225904,40.7896365358703,69.2039013407587
2568,8120.8,2.62952987582862,76.3290778856204,40.7896365358703,69.4663844970422
2569,8121.07,2.63055277089303,76.3981086779265,41.8431515218824,70.4413107894255
2570,8121.09,2.64170144222082,76.3981086779265,41.8431515218824,70.4413107894255
2571,8121.11,2.63328772759618,77.9009446100193,41.9993049524182,71.2662166146392
2572,8121.12,2.63671166538593,77.9009446100193,41.9993049524182,71.2662166146392
2573,8121.13,2.64861193416842,77.9009446100193,41.9993049524182,71.2662166146392
2574,8121.15,2.66255821411,77.9009446100193,41.9993049524182,71.2662166146392
2575,8121.16,2.64468692215299,79.0410264079051,41.9993049524182,71.0037568633617
2576,8121.17,2.65113811966287,79.0410264079051,41.9993049524182,71.0037568633617
2578,8121.19,2.65562681116503,83.0140737524349,41.9993049524182,71.0037568633617
2579,8121.51,2.66468758936094,91.3919579598459,42.0774671508377,73.516000910384
2580,8121.58,2.66915538319419,92.5493123792825,42.0774671508377,73.516000910384
2582,8121.61,2.67278808663912,92.5493123792825,42.0774671508377,74.5658867255059
2583,8121.62,2.67627465634684,92.5493123792825,41.6484493190351,74.5658867255059
2584,8121.69,2.68153579965513,93.9830394578196,41.3363600514401,76.0282215524002
2585,8121.77,2.684061968489,113.157322338833,41.3363600514401,75.4657988834701
2586,8122.01,2.68495960860313,114.608292957278,39.0736506918116,81.9900391524288
2587,8122.18,2.67811166193851,119.393188718785,37.4350887825906,82.3650162045007
2588,8122.23,2.68149382660455,120.585096034386,30.0613153984352,83.0024452061814
2589,8122.53,2.67740167988745,122.001501511765,25.6917314906945,89.7141701003418
2590,8122.55,2.67395685331442,122.001501511765,24.0531695814735,89.7141701003418
2591,8122.58,2.66245324483029,122.001501511765,21.5562300760412,88.5518215961062
2592,8122.62,2.65957210662963,123.020653530218,21.5562300760412,90.0141486213319
2593,8122.63,2.67009445322427,123.020653530218,21.5562300760412,90.0141486213319
2595,8122.64,2.65698326589242,123.020653530218,21.5562300760412,90.0141486213319
2596,8122.93,2.6559392643466,123.400617530853,15.9562550927672,90.8015980901823
2597,8123.03,2.64136660746875,124.488872280411,15.9562550927672,90.8015980901823
2598,8123.09,2.60704368221306,124.488872280411,13.7714825668858,90.8015980901823
2599,8123.1,2.63401763767088,124.488872280411,13.7714825668858,90.8015980901823
2600,8123.11,2.61130272260888,124.488872280411,13.7714825668858,90.8015980901823
2601,8123.12,2.63063544301582,124.488872280411,12.8351603657316,90.8015980901823
2603,8123.13,2.63739980677973,124.488872280411,12.8351603657316,90.8015980901823
2605,8123.14,2.64472786669095,124.488872280411,11.898807079795,90.8015980901823
2606,8123.15,2.62595883465638,124.488872280411,11.898807079795,90.8015980901823
2607,8123.16,2.62176241507146,124.488872280411,11.898807079795,90.8015980901823
2610,8123.17,2.6009473696564,124.488872280411,11.898807079795,90.8015980901823
2612,8123.46,2.59942318155747,124.955177960221,8.97285751375571,90.8015980901823
2613,8123.51,2.59700134890159,124.955177960221,8.97285751375571,91.5141036396316
2614,8123.55,2.58965239021076,126.077954993689,8.97285751375571,91.5141036396316
2615,8123.57,2.59305544477077,126.077954993689,8.97285751375571,91.5141036396316
2616,8123.58,2.58161447486882,126.077954993689,8.73882941903744,91.5141036396316
2617,8123.59,2.57526765574371,126.077954993689,8.73882941903744,91.5141036396316
2618,8123.63,2.58512190337078,126.077954993689,8.73882941903744,91.5141036396316
2619,8123.65,2.57783558659426,126.077954993689,8.73882941903744,91.5141036396316
2620,8123.66,2.56764727504424,126.077954993689,8.73882941903744,91.5141036396316
2621,8123.67,2.57090418920281,126.077954993689,8.73882941903744,91.5141036396316
2622,8123.89,2.56626925511437,126.077954993689,8.73882941903744,91.476655084937
2623,8123.97,2.56317932904444,126.319696695375,8.46590284820592,91.476655084937
2624,8123.99,2.5599015261026,126.319696695375,8.46590284820592,91.476655084937
2625,8124.03,2.55203062439551,124.834093588902,8.46590284820592,91.326712634454
2626,8124.06,2.55532928613159,124.834093588902,8.46590284820592,91.326712634454
2627,8124.09,2.54887807085044,124.834093588902,8.46590284820592,91.326712634454
2628,8124.11,2.54587167881019,124.834093588902,8.46590284820592,91.326712634454
2629,8124.42,2.54420133587065,124.903110605693,8.23206126218195,90.8393197032804
2630,8124.45,2.54192565916608,123.676627434735,8.23206126218195,90.8393197032804
2631,8124.55,2.53752042727639,122.277396619692,8.23206126218195,90.5768755553402
2632,8124.93,2.53739500794179,120.912662068143,8.23227885565864,87.6523073232442
2633,8125.4,2.53839694313783,116.455802238503,8.34953381008125,84.6152607986971
2634,8125.94,2.53770776212436,101.824471376429,9.13021547960892,79.6659506741139
2635,8126.41,2.53843828641881,96.8667560320389,9.63755870493851,79.2910516387287
2636,8126.5,2.54134024676045,96.6593544713477,9.63755870493851,79.5160628353116
2637,8126.58,2.5453487283847,98.0930876723358,9.63755870493851,79.7785459915951
2638,8126.78,2.548772585093,98.0930876723358,10.8082820181996,80.7159613159345
2639,8126.94,2.5531359561133,99.1812919116727,11.6277689094933,82.3657885696992
2641,8127.3,2.55764538756429,104.847151066162,12.3301407278852,83.3782102267891
2642,8127.32,2.55952436731725,104.847151066162,12.3301407278852,83.7531794771924
2643,8127.35,2.58549618654147,104.847151066162,12.3301407278852,83.7531794771924
2644,8127.37,2.57119496833284,104.881635084754,12.3301407278852,83.9781594671006
2645,8127.39,2.56225931624545,104.881635084754,12.3301407278852,83.9781594671006
2648,8127.4,2.57933724873108,104.881635084754,12.7984922227544,83.9781594671006
2649,8127.41,2.57516171126521,106.073540869743,12.7984922227544,83.9781594671006
2650,8127.42,2.58962993755516,106.073540869743,12.7984922227544,83.9781594671006
2652,8127.79,2.59403497507151,111.670274333937,12.7986243330795,87.9152351746419
2653,8127.83,2.59628974633225,111.670274333937,12.7986243330795,88.4026827174963
2654,8127.9,2.60036086542798,112.775803235657,12.7986243330795,90.0899897326302
2655,8127.93,2.60399357109432,114.071344749951,12.7986243330795,90.0899897326302
2656,8127.97,2.61762667700692,115.453269269963,12.7986243330795,91.1023723813768
2657,8128.01,2.60789765989464,116.714274724831,12.7986243330795,90.7274265359796
2658,8128.02,2.61123808475809,116.714274724831,12.7986243330795,90.7274265359796
2659,8128.4,2.61725070223286,119.339864731201,11.7846217476328,91.7023372250256
2660,8128.8,2.61844056428252,124.521997114893,10.4973351163572,92.0229528112706
2661,8128.83,2.60390969052474,124.521997114893,10.4973351163572,92.0229528112706
2662,8128.84,2.59263574314328,124.521997114893,10.4973351163572,91.8354915910749
2663,8128.86,2.61585171021686,124.521997114893,10.4973351163572,91.8354915910749
2664,8128.87,2.59674863314132,124.521997114893,10.4973351163572,91.8354915910749
2666,8128.88,2.58637242361601,124.521997114893,10.4973351163572,91.8354915910749
2668,8128.89,2.61104983135727,124.521997114893,10.4973351163572,91.8354915910749
2669,8128.9,2.60015168325851,124.521997114893,10.4973351163572,91.8354915910749
2670,8129.22,2.5848690909792,126.180226947046,10.0292711557251,89.7330675154561
2671,8129.28,2.58096740270809,126.180226947046,10.0292711557251,89.2153269857004
2672,8129.32,2.57590100403647,127.631212871619,9.56128490704888,89.0082372375157
2673,8129.69,2.57491572413161,129.755876955052,9.56139370378722,86.57484920666
2674,8129.77,2.5665420840509,129.289425867031,9.56139370378722,85.3322783989638
2676,8129.8,2.57097515855559,129.289425867031,9.56139370378722,81.9668949319448
2677,8129.81,2.55999799013419,129.289425867031,9.56139370378722,81.9668949319448
2679,8129.83,2.53783255397066,129.289425867031,9.56139370378722,81.9668949319448
2684,8130.26,2.53037353535872,129.133866660796,9.79588807024126,76.427031403967
2685,8130.3,2.53741016440885,127.786446057341,9.79588807024126,76.427031403967
2686,8130.32,2.51454106384289,127.786446057341,9.79588807024126,78.1873966057319
2689,8130.34,2.53403255655951,127.786446057341,9.79588807024126,74.0971613150472
2690,8130.37,2.51960742507915,126.646329055363,9.79588807024126,74.0971613150472
2691,8130.71,2.51425943710985,125.039756373525,10.6154215887086,69.7481042373664
2692,8130.75,2.5119373296077,123.9514694811,10.6154215887086,69.437464228658
2693,8130.8,2.50898191665629,123.9514694811,10.6154215887086,69.437464228658
2695,8131.08,2.50384505421248,112.757745409773,11.7470832307489,66.7969864496176
2696,8131.11,2.50208587823226,112.757745409773,11.7470832307489,66.7969864496176
2697,8131.46,2.50173390377666,99.2319893678023,13.268817601305,65.9686382297412
2698,8131.56,2.49800444500844,96.3817343628675,14.0101966925484,65.8651095149427
2699,8131.98,2.49828573856673,77.9328373012495,16.9365736743455,65.7616023458694
2700,8132.08,2.50067815635608,76.3954301056388,16.9365736743455,66.0722854460282
2701,8132.14,2.50490011656589,75.1689377510046,18.1071260213035,66.0722854460282
2702,8132.22,2.50912207303216,73.8560838192296,20.0579248508358,66.3311826430625
2703,8132.3,2.51524391964145,72.6295960564336,21.0723393096491,66.3311826430625
2704,8132.33,2.51812893246079,72.6295960564336,21.0723393096491,66.3311826430625
2706,8132.69,2.53290763163429,65.8580778981408,27.5100547133006,67.9880622214792
2710,8132.71,2.52798007686624,65.8580778981408,27.5100547133006,67.9880622214792
2711,8132.72,2.54135528369991,65.8580778981408,27.5100547133006,67.9880622214792
2712,8132.73,2.54513524838502,65.8580778981408,27.5100547133006,67.9880622214792
2714,8132.76,2.51981755108041,65.8407455826934,28.9926652430712,68.2987345487754
2715,8133.05,2.54576511173557,69.7101189326006,32.5041202328596,69.1789548546769
2716,8133.06,2.54910121773904,69.7101189326006,32.5041202328596,69.1789548546769
2717,8133.08,2.55275232130741,69.7101189326006,32.5041202328596,69.4896164091105
2718,8133.15,2.56446447150104,69.7101189326006,33.7136798526691,69.6449525727585
2719,8133.16,2.55726248095973,69.7101189326006,33.7136798526691,69.6449525727585
2720,8133.18,2.56787216328979,69.7101189326006,33.7136798526691,69.6449525727585
2721,8133.2,2.56034084949513,69.7101189326006,33.7136798526691,69.6449525727585
2723,8133.21,2.57843888607435,69.7101189326006,34.3769977710358,69.6449525727585
2725,8133.22,2.58125954075532,69.7101189326006,34.3769977710358,69.6449525727585
2727,8133.23,2.57501685869468,69.7101189326006,34.3769977710358,69.6449525727585
2728,8133.26,2.59245625714624,69.951869817963,34.3769977710358,69.6449525727585
2729,8133.27,2.60010210256055,69.951869817963,34.3769977710358,69.6449525727585
2731,8133.29,2.60369592775056,70.8846648511128,34.3769977710358,69.9038497697929
2732,8133.49,2.60451197630001,72.6466069432065,34.6501730201264,72.0266624291157
2733,8133.58,2.60691737873414,75.3931649943275,34.6502973592559,72.4926493743347
2734,8133.65,2.61118413193893,76.5505010464113,34.6502973592559,72.7515357985065
2735,8133.67,2.61454887027601,76.5505010464113,34.6502973592559,73.3210730042492
2736,8133.68,2.62951125384762,76.5505010464113,34.6502973592559,73.3210730042492
2738,8133.69,2.64394386497868,76.5505010464113,34.6502973592559,73.3210730042492
2740,8133.7,2.61864382947911,77.7596733304999,34.6502973592559,73.3210730042492
2741,8133.72,2.6480101827074,77.7596733304999,34.1822023138414,73.3210730042492
2743,8133.73,2.63675617575043,77.7596733304999,34.1822023138414,73.3210730042492
2744,8133.74,2.63276143161931,77.7596733304999,34.1822023138414,73.3210730042492
2745,8134.1,2.66600784348964,88.4523061727151,30.0858169687781,74.0977645953522
2746,8134.11,2.65545542277988,88.4523061727151,30.0858169687781,74.0977645953522
2748,8134.12,2.65808994101267,88.4523061727151,30.0858169687781,74.0977645953522
2749,8134.15,2.66231376209424,90.0069354796563,30.0858169687781,74.0977645953522
2750,8134.16,2.67163482106931,90.0069354796563,29.1495025388195,74.0977645953522
2751,8134.56,2.67312373821861,99.3349179540226,23.180410621883,74.4602551443606
2752,8134.61,2.67747641203787,99.3349179540226,22.4001330545263,74.4602551443606
2753,8134.62,2.6844779434895,99.3349179540226,21.0736370993136,74.4602551443606
2754,8134.63,2.68802882132168,99.4730514774335,21.0736370993136,74.4602551443606
2755,8134.65,2.69460080835414,99.4730514774335,21.0736370993136,74.4602551443606
2756,8134.67,2.69218104595374,99.4730514774335,21.0736370993136,74.563837723472
2757,8135.06,2.68145664842712,106.849076185908,19.1620864496964,74.6156451723216
2760,8135.08,2.69215224070744,106.849076185908,19.1620864496964,74.6156451723216
2762,8135.12,2.67285146330121,106.849076185908,19.1620864496964,74.6156451723216
2763,8135.13,2.68489295807662,106.849076185908,19.1620864496964,74.6156882637719
2764,8135.41,2.67262225838014,105.104256715317,19.3963632226738,74.6157098094971
2765,8135.51,2.66735316630828,105.104256715317,19.3963632226738,74.6157098094971
2766,8135.53,2.65111646602687,105.104256715317,19.3963632226738,74.6157098094971
2767,8135.54,2.6629288701407,105.104256715317,19.3963632226738,74.6157098094971
2768,8135.55,2.65956411885421,105.104256715317,19.3963632226738,74.6157098094971
2769,8135.56,2.65619936985291,105.104256715317,19.3963632226738,74.6157098094971
2770,8135.59,2.6692288023957,105.104256715317,19.3963632226738,74.6157098094971
2772,8135.89,2.64795202453101,103.376737417306,22.2057494706985,74.7193354800589
2773,8135.99,2.64182384971467,103.376737417306,23.1031265685659,74.7711429289085
2774,8136.0,2.63739956268784,103.376737417306,23.1031265685659,74.7711429289085
2775,8136.09,2.63386296255511,103.35937755083,23.1031265685659,74.8229396048955
2776,8136.45,2.62982512024364,100.52637526948,25.8734900013479,75.081858347655
2777,8136.48,2.62603081996761,100.52637526948,25.8734900013479,75.3407555446894
2780,8136.93,2.6177118370628,96.6914201218171,27.2782724941096,76.5834340810114
2781,8136.94,2.61262891647869,96.6914201218171,27.2782724941096,76.5834340810114
2782,8136.95,2.61447594536958,96.6914201218171,27.2782724941096,76.5834340810114
2783,8137.31,2.61089627828743,101.856240088028,27.0908293435121,83.8837813122425
2784,8137.4,2.6060996894185,101.856240088028,27.0908293435121,84.0391282487532
2785,8137.79,2.60644316392413,110.959600420985,22.6433785427846,88.0258671432271
2786,8137.87,2.60432405664216,110.959600420985,22.6433785427846,88.4400897310469
2787,8137.88,2.60114544028039,110.959600420985,22.6433785427846,88.4400897310469
2788,8138.31,2.59998550132079,122.705887667598,18.7421072739351,89.8380828852919
2789,8138.37,2.59616255271482,124.951512142719,18.7421072739351,90.2005303428499
2790,8138.49,2.59349934273348,124.951512142719,16.9475706716771,90.2005303428499
2791,8138.8,2.59248263323592,135.454083392754,14.6848224560705,90.459459858472
2792,8138.81,2.58890311164418,135.454083392754,13.9826060615906,90.459459858472
2793,8138.99,2.58486534245878,135.834088719934,12.8122246809357,90.4594814041971
2794,8139.32,2.58164364086607,140.843516316697,11.3298162022507,90.0971309024024
